DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
10/18/2016,8:10,STATEN ISLAND,10312,40.5405508,-74.1931974,"(40.5405508, -74.1931974)",RATHBUN AVENUE                  ,NIPPON AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3542705,PASSENGER VEHICLE,,,,
10/18/2016,8:10,BROOKLYN,11238,40.6864547,-73.9681074,"(40.6864547, -73.9681074)",,,107       GREENE AVENUE                 ,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3542406,PASSENGER VEHICLE,BICYCLE,,,
10/18/2016,8:10,BROOKLYN,11234,40.6261739,-73.9222336,"(40.6261739, -73.9222336)",,,5515      AVENUE K                      ,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3543613,PASSENGER VEHICLE,,,,
10/18/2016,8:10,BROOKLYN,11218,40.6312756,-73.976049,"(40.6312756, -73.976049)",18 AVENUE                       ,EAST 2 STREET,,1,0,0,0,0,0,1,0,Unspecified,,,,,3548212,PASSENGER VEHICLE,,,,
10/18/2016,8:10,BROOKLYN,11217,40.6827366,-73.9722339,"(40.6827366, -73.9722339)",,,718       ATLANTIC AVENUE               ,1,0,0,0,0,0,1,0,Glare,Unspecified,,,,3542676,PICK-UP TRUCK,PASSENGER VEHICLE,,,
10/18/2016,8:10,,,40.7741706,-73.8293296,"(40.7741706, -73.8293296)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3542313,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/18/2016,8:10,,,40.7713758,-73.8771311,"(40.7713758, -73.8771311)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3542784,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/18/2016,8:10,,,40.7415268,-73.7845496,"(40.7415268, -73.7845496)",,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3542785,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/18/2016,8:10,,,40.7365373,-73.8560987,"(40.7365373, -73.8560987)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3542817,SPORT UTILITY / STATION WAGON,,,,
10/18/2016,8:10,,,40.7361484,-73.9265043,"(40.7361484, -73.9265043)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3542842,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/18/2016,8:10,QUEENS,11426,40.7351801,-73.7183457,"(40.7351801, -73.7183457)",HILLSIDE AVENUE                 ,249 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3542378,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/18/2016,8:10,QUEENS,11417,40.6719314,-73.8516353,"(40.6719314, -73.8516353)",NORTH CONDUIT AVENUE            ,84 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3542302,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/18/2016,8:10,QUEENS,11355,40.7606728,-73.8210074,"(40.7606728, -73.8210074)",,,144-20    41 AVENUE                     ,0,0,0,0,0,0,0,0,Backing Unsafely,,,,,3542309,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/18/2016,8:10,QUEENS,11103,40.7623893,-73.9117974,"(40.7623893, -73.9117974)",44 STREET                       ,30 AVENUE,,0,0,0,0,0,0,0,0,Glare,Turning Improperly,,,,3542337,PASSENGER VEHICLE,,,,
10/18/2016,8:10,QUEENS,11101,40.7462958,-73.9304085,"(40.7462958, -73.9304085)",34 STREET                       ,43 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3543640,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/18/2016,8:10,MANHATTAN,10035,40.8050573,-73.9390342,"(40.8050573, -73.9390342)",EAST 125 STREET                 ,PARK AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unsafe Lane Changing,,,,3542578,TAXI,TAXI,,,
10/18/2016,8:10,MANHATTAN,10018,40.7556432,-73.9909619,"(40.7556432, -73.9909619)",,,607       8 AVENUE                      ,0,0,0,0,0,0,0,0,Unspecified,,,,,3543544,,,,,
10/18/2016,8:10,MANHATTAN,10016,40.7437832,-73.9735076,"(40.7437832, -73.9735076)",EAST 34 STREET                  ,1 AVENUE,,0,0,0,0,0,0,0,0,,,,,,3543843,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/18/2016,8:10,MANHATTAN,10011,40.7458255,-74.0018117,"(40.7458255, -74.0018117)",WEST 22 STREET                  ,9 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3543137,MOTORCYCLE,PASSENGER VEHICLE,,,
10/18/2016,8:10,MANHATTAN,10003,40.7317985,-73.9821143,"(40.7317985, -73.9821143)",,,251       1 AVENUE                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3545085,PASSENGER VEHICLE,,,,
10/18/2016,8:10,BROOKLYN,11234,40.6166112,-73.9266283,"(40.6166112, -73.9266283)",UTICA AVENUE                    ,AVENUE O,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Passing or Lane Usage Improper,,,,3543383,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/18/2016,8:10,BROOKLYN,11222,40.7317513,-73.945513,"(40.7317513, -73.945513)",RUSSELL STREET                  ,GREENPOINT AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3542393,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/18/2016,8:10,BROOKLYN,11206,40.707655,-73.9398375,"(40.707655, -73.9398375)",BUSHWICK AVENUE                 ,MONTROSE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3542386,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/18/2016,8:10,BRONX,10468,40.8716697,-73.8977968,"(40.8716697, -73.8977968)",WEST 197 STREET                 ,RESERVOIR AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3542624,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/18/2016,8:10,BRONX,10455,40.8084375,-73.9047176,"(40.8084375, -73.9047176)",BRUCKNER BOULEVARD              ,EAST 144 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3542679,SPORT UTILITY / STATION WAGON,,,,
10/18/2016,8:10,BRONX,10453,40.8538162,-73.9084987,"(40.8538162, -73.9084987)",DAVIDSON AVENUE                 ,WEST BURNSIDE AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unsafe Speed,,,,3542440,PASSENGER VEHICLE,,,,
10/18/2016,7:10,,,40.8565383,-73.8725586,"(40.8565383, -73.8725586)",,,,2,0,0,0,0,0,2,0,Passing or Lane Usage Improper,Following Too Closely,Following Too Closely,Other Vehicular,Other Vehicular,3542564,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
